feature_id,gadm_admin.GID_0,x,y
GMB.3.10_1,GMB,-15.20163179,13.73734291
GMB.4.1_1,GMB,-15.92442535,13.51874479
GMB.4.2_1,GMB,-16.18866814,13.52451641
GMB.4.3_1,GMB,-16.05617644,13.51006567
GMB.4.4_1,GMB,-16.4209393,13.52248898
GMB.4.5_1,GMB,-15.57179813,13.53650186
GMB.4.6_1,GMB,-16.3462681,13.41350917
GMB.5.1_1,GMB,-14.2354857,13.31819917
GMB.5.2_1,GMB,-13.89374031,13.40236754
GMB.5.3_1,GMB,-14.37389641,13.42189789
GMB.5.4_1,GMB,-14.07220417,13.47033346
GMB.6.1_1,GMB,-16.22393308,13.23476754
GMB.6.2_1,GMB,-15.95356068,13.21770036
GMB.6.3_1,GMB,-16.35720633,13.20980369
GMB.6.4_1,GMB,-15.84697932,13.22186084
GMB.6.5_1,GMB,-16.05711596,13.22467879
GMB.6.6_1,GMB,-16.64323083,13.24522735
GMB.6.7_1,GMB,-16.50782885,13.22754774
GMB.6.8_1,GMB,-16.68004438,13.37753707
GMB.6.9_1,GMB,-16.74006271,13.2383071
GNB.1.1_1,GNB,-14.59141951,12.24894899
GNB.1.2_1,GNB,-14.90380074,12.02254135
GNB.1.3_1,GNB,-14.62450459,12.55751282
GNB.1.4_1,GNB,-14.62700324,12.00642465
GNB.1.5_1,GNB,-14.81622398,12.30997937
GNB.1.6_1,GNB,-14.69221043,11.7660004
GNB.2.1_1,GNB,-15.75015071,11.81432187
GNB.2.2_1,GNB,-15.83513794,11.87607571
GNB.2.3_1,GNB,-15.67326212,11.93662455
GNB.3.1_1,GNB,-15.61065185,11.87564316
GNB.4.1_1,GNB,-15.57607656,11.53681876
GNB.4.2_1,GNB,-15.96425206,11.15569252
GNB.4.3_1,GNB,-16.14482952,11.44089841
GNB.5.1_1,GNB,-15.79089162,12.37242902
GNB.5.2_1,GNB,-15.78834835,12.12905409
GNB.5.3_1,GNB,-16.13571812,12.17893739
GNB.5.4_1,GNB,-16.15541897,11.89908035
GNB.5.5_1,GNB,-16.00444744,12.04074872
GNB.5.6_1,GNB,-16.31803246,12.32847004
GNB.6.1_1,GNB,-14.00067297,11.84364731
GNB.6.2_1,GNB,-14.2827869,12.05860423
GNB.6.3_1,GNB,-13.87931967,12.41145157
GNB.6.4_1,GNB,-14.1202575,12.57146549
GNB.6.5_1,GNB,-14.40026081,12.41929787
GNB.7.1_1,GNB,-15.53141795,12.26168951
GNB.7.2_1,GNB,-15.1494016,12.53965218
GNB.7.3_1,GNB,-15.16623674,12.31973896
GNB.7.4_1,GNB,-15.21707544,12.0616405
GNB.7.5_1,GNB,-15.53222347,12.0540049
GNB.8.1_1,GNB,-14.98409605,11.61304421
GNB.8.2_1,GNB,-15.28415622,11.49745513
GNB.8.3_1,GNB,-15.13041659,11.78822105
GNB.8.4_1,GNB,-15.39544915,11.73525185
GNB.9.1_1,GNB,-15.03894188,11.26296324
GNB.9.2_1,GNB,-14.97291413,11.09549466
GNB.9.3_1,GNB,-15.26314238,11.30266928
GNB.9.4_1,GNB,-14.72212396,11.53182055
GNQ.1.1_1,GNQ,5.63547157,-1.45079197
GNQ.1.2_1,GNQ,5.63609726,-1.42252772
GNQ.2.1_1,GNQ,8.83649344,3.62404948
GNQ.2.2_1,GNQ,8.75158877,3.72408534
GNQ.2.3_1,GNQ,8.77829185,3.69034262
GNQ.3.1_1,GNQ,8.59618463,3.41729182
GNQ.3.2_1,GNQ,8.75246162,3.4204389
GNQ.4.1_1,GNQ,10.53505737,1.14621453
GNQ.4.2_1,GNQ,10.43088824,1.66398454
GNQ.4.3_1,GNQ,10.44244505,1.45190754
GNQ.4.4_1,GNQ,10.24861758,1.76191319
GNQ.4.5_1,GNQ,10.261006,2.00862676
GNQ.5.1_1,GNQ,11.25562495,1.82450807
GNQ.5.2_1,GNQ,11.18315805,2.06418383
GNQ.5.3_1,GNQ,10.52903295,2.0596807
GNQ.5.4_1,GNQ,11.0231053,1.98446786
GNQ.5.5_1,GNQ,10.79256534,2.06692801
GNQ.5.6_1,GNQ,11.08228097,1.80505595
GNQ.6.1_1,GNQ,9.84596526,1.7179669
GNQ.6.2_1,GNQ,9.94469185,1.41200783
GNQ.6.3_1,GNQ,9.8619169,1.18630529
GNQ.6.4_1,GNQ,9.32082843,0.91290388
GNQ.6.5_1,GNQ,9.95717188,2.04183185
GNQ.6.6_1,GNQ,9.63365655,1.39265862
GNQ.6.7_1,GNQ,9.92038071,1.03191268
GNQ.7.1_1,GNQ,11.06251031,1.20948134
GNQ.7.2_1,GNQ,10.81262764,1.81211764
GNQ.7.3_1,GNQ,11.06218112,1.45639323
GNQ.7.4_1,GNQ,10.69946441,1.68811491
GNQ.7.5_1,GNQ,10.87781046,1.29569831
GNQ.7.6_1,GNQ,11.18693761,1.61997556
GNQ.7.7_1,GNQ,11.25572649,1.16765313
KEN.1.1_1,KEN,35.90486335,0.01602908
KEN.1.2_1,KEN,35.74920607,0.43743922
KEN.1.3_1,KEN,35.79472433,0.75726444
KEN.1.4_1,KEN,36.06315802,0.47236525
KEN.1.5_1,KEN,35.720113,0.02657256
KEN.1.6_1,KEN,35.99126456,0.18986905
KEN.1.7_1,KEN,36.01914202,1.05411167
KEN.2.1_1,KEN,35.32229294,-0.71194828
KEN.2.2_1,KEN,35.41800246,-0.82958751
KEN.2.3_1,KEN,35.25191032,-0.89112962
KEN.2.4_1,KEN,35.37152388,-0.53843069
KEN.2.5_1,KEN,35.13721957,-0.7525346
KEN.3.1_1,KEN,34.45617094,0.5699529
KEN.3.2_1,KEN,34.60262501,0.69642233
KEN.3.3_1,KEN,34.59165955,0.56057299
KEN.3.4_1,KEN,34.73340616,0.78908906
KEN.3.5_1,KEN,35.08995397,0.76782306
KEN.3.6_1,KEN,34.96062169,0.68105256
KEN.3.7_1,KEN,34.59756026,0.93182729
KEN.3.8_1,KEN,34.47524827,0.74989892
KEN.3.9_1,KEN,34.92697662,0.78670092
KEN.3.10_1,KEN,34.70221798,0.62880628
KEN.3.11_1,KEN,34.78592723,0.66473328
KEN.4.1_1,KEN,33.99588045,0.08240341
KEN.4.2_1,KEN,34.29496188,0.35502657
KEN.4.3_1,KEN,34.077813,0.2505073
KEN.4.4_1,KEN,34.16751349,0.40873881
KEN.4.5_1,KEN,34.31369025,0.48852942
KEN.4.6_1,KEN,34.34246959,0.68391957
KEN.4.7_1,KEN,34.21934976,0.54498458
KEN.5.1_1,KEN,35.5439928,0.71204136
KEN.5.2_1,KEN,35.58734054,0.36115311
KEN.5.3_1,KEN,35.57644835,1.15220481
KEN.5.4_1,KEN,35.44130739,0.99597032
KEN.6.1_1,KEN,37.46035229,-0.41500985
KEN.6.2_1,KEN,37.76753724,-0.5394079
KEN.6.3_1,KEN,37.60923047,-0.74325537
KEN.6.4_1,KEN,37.56136448,-0.40098453
KEN.7.1_1,KEN,39.21871126,0.05854587
KEN.7.2_1,KEN,40.37421653,0.0653207
KEN.7.3_1,KEN,40.40923596,-0.74507549
KEN.7.4_1,KEN,39.77155993,-0.43633704
KEN.7.5_1,KEN,40.83338854,-1.51394179
KEN.7.6_1,KEN,39.34724286,0.49317803
KEN.8.1_1,KEN,34.47014756,-0.5467218
KEN.8.2_1,KEN,34.86171001,-0.43679055
KEN.8.3_1,KEN,34.6127486,-0.3644549
KEN.8.4_1,KEN,34.70947811,-0.4952782
KEN.8.5_1,KEN,34.18118989,-0.45348662
KEN.8.6_1,KEN,34.38117885,-0.72717923
KEN.8.7_1,KEN,34.56824905,-0.53653727
KEN.8.8_1,KEN,34.09758853,-0.63814437
KEN.8.9_1,KEN,34.54072599,-0.32774964
KEN.9.1_1,KEN,38.46441989,1.26147978
KEN.9.2_1,KEN,38.65458307,0.63239147
KEN.10.1_1,KEN,36.81697981,-2.19597388
KEN.10.2_1,KEN,37.18928234,-1.94737831
KEN.10.3_1,KEN,36.69928847,-1.37985949
KEN.10.4_1,KEN,37.46976103,-2.6571891500000002
KEN.10.5_1,KEN,36.38968964,-1.7264904
KEN.11.1_1,KEN,34.523358,0.22628919
KEN.11.2_1,KEN,34.70820698,0.19447741
KEN.11.3_1,KEN,34.57879176,0.15212352
KEN.11.4_1,KEN,34.7958393,0.56782897
KEN.11.5_1,KEN,34.70367875,0.28699361
KEN.11.6_1,KEN,34.83441895,0.45565677
KEN.11.7_1,KEN,34.45986201,0.41198796
KEN.11.8_1,KEN,34.56523569,0.33365727
KEN.11.9_1,KEN,34.44351589,0.2809487
KEN.11.10_1,KEN,34.67488631,0.39763477
KEN.11.11_1,KEN,34.85785615,0.27696031
KEN.12.1_1,KEN,35.27662296,-0.29902846
KEN.12.2_1,KEN,35.26964828,-0.40689594
KEN.12.3_1,KEN,35.13141346,-0.55816788
KEN.12.4_1,KEN,35.51316744,-0.16536219
KEN.12.5_1,KEN,35.39655093,-0.14471932
KEN.12.6_1,KEN,35.11316973,-0.29482521
KEN.13.1_1,KEN,36.83191505,-0.90562366
KEN.13.2_1,KEN,36.81940226,-0.96473313
KEN.13.3_1,KEN,36.79670136,-1.06608136
KEN.13.4_1,KEN,37.03410085,-1.10797355
KEN.13.5_1,KEN,36.69860499,-1.21088802
KEN.13.6_1,KEN,36.75990432,-1.16018902
KEN.13.7_1,KEN,36.84112625,-1.15727117
KEN.13.8_1,KEN,36.61293743,-1.24194028
KEN.13.9_1,KEN,36.66679123,-0.94049224
KEN.13.10_1,KEN,36.62521652,-1.13758792
KEN.13.11_1,KEN,37.00244348,-1.18218735
KEN.13.12_1,KEN,37.1690904,-1.06035398
KEN.14.1_1,KEN,39.51034834,-3.45263404
KEN.14.2_1,KEN,39.52082799,-3.7593139
KEN.14.3_1,KEN,39.89135084,-3.45955354
KEN.14.4_1,KEN,39.74169119,-3.80405036
KEN.14.5_1,KEN,39.73285063,-2.89957338
KEN.14.6_1,KEN,39.91425556,-3.21152347
KEN.14.7_1,KEN,39.60694649,-3.90378994
KEN.15.1_1,KEN,37.3477108,-0.39765762
KEN.15.2_1,KEN,37.26579165,-0.42953871
KEN.15.3_1,KEN,37.36548,-0.65550513
KEN.15.4_1,KEN,37.20603748,-0.54087146
KEN.16.1_1,KEN,34.80859279,-0.82685757
KEN.16.2_1,KEN,34.75483718,-0.90664267
KEN.16.3_1,KEN,34.70919609,-0.80618739
KEN.16.4_1,KEN,34.68978122,-0.66057896
KEN.16.5_1,KEN,34.81993609,-0.56068411
KEN.16.6_1,KEN,34.75382261,-0.6142503
KEN.16.7_1,KEN,34.82270287,-0.73514159
KEN.16.8_1,KEN,34.93184331,-0.83516145
KEN.16.9_1,KEN,34.65599555,-0.84581805
KEN.17.1_1,KEN,34.74104125,-0.11171542
KEN.17.2_1,KEN,34.7939263,-0.10181957
KEN.17.3_1,KEN,34.65476262,-0.08516581
KEN.17.4_1,KEN,35.08039557,-0.10122189
KEN.17.5_1,KEN,34.90608771,-0.31754858
KEN.17.6_1,KEN,34.86703055,-0.20616296
KEN.17.7_1,KEN,34.51695174,-0.14240933
KEN.18.1_1,KEN,38.03184276,-1.32994053
KEN.18.2_1,KEN,38.50597777,-1.3703956
KEN.18.3_1,KEN,37.87784685,-1.51242633
KEN.18.4_1,KEN,38.5404593,-2.16514449
KEN.18.5_1,KEN,37.90789613,-1.23196012
KEN.18.6_1,KEN,38.42198715,-0.91425751
KEN.18.7_1,KEN,38.29924596,-0.46135501
KEN.18.8_1,KEN,37.96679353,-1.03741974
KEN.19.1_1,KEN,39.10919244,-3.98495473
KEN.19.2_1,KEN,39.07442413,-4.42599679
KEN.19.3_1,KEN,39.41258131,-4.25023509
KEN.19.4_1,KEN,39.46322374,-4.4142877
KEN.20.1_1,KEN,36.8384669,-0.04327061
KEN.20.2_1,KEN,36.90589345,0.42764553
KEN.20.3_1,KEN,36.48412793,0.32963424
KEN.21.1_1,KEN,41.10991186,-1.84955207
KEN.21.2_1,KEN,40.59545759,-2.16234884
KEN.22.1_1,KEN,37.35795781,-1.33914082
KEN.22.2_1,KEN,37.29710644,-1.4148601
KEN.22.3_1,KEN,37.26969184,-1.55603519
KEN.22.4_1,KEN,37.60869125,-0.94496428
KEN.22.5_1,KEN,37.24843238,-1.20762172
KEN.22.6_1,KEN,37.05867815,-1.43584806
KEN.22.7_1,KEN,37.52433963,-1.41824
KEN.22.8_1,KEN,37.127597,-1.65927952
KEN.22.9_1,KEN,37.58034565,-1.23492644
KEN.23.1_1,KEN,37.43833014,-1.77252776
KEN.23.2_1,KEN,38.1449017,-2.60786095
KEN.23.3_1,KEN,37.80191823,-2.24991556
KEN.23.4_1,KEN,37.28401611,-1.84538155
KEN.23.5_1,KEN,37.71256817,-1.92863351
KEN.23.6_1,KEN,37.59619859,-1.65196461
KEN.24.1_1,KEN,40.46685828,3.99295078
KEN.24.2_1,KEN,41.19915547,3.51164843
KEN.24.3_1,KEN,41.46093611,3.59956567
KEN.24.4_1,KEN,40.75014523,3.65315241
KEN.24.5_1,KEN,40.81958446,2.71661537
KEN.24.6_1,KEN,40.14745,3.42731707
KEN.24.7_1,KEN,40.61415009,2.99490188
KEN.25.1_1,KEN,37.36065064,2.30102867
KEN.25.2_1,KEN,38.82398444,3.13870231
KEN.25.3_1,KEN,37.38546578,3.37720213
KEN.25.4_1,KEN,37.94764116,2.33625415
KEN.26.1_1,KEN,37.39808755,0.08824336
KEN.26.2_1,KEN,37.68290493,-0.04017575
KEN.26.3_1,KEN,37.99586126,0.30178949
KEN.26.4_1,KEN,37.98786217,0.46664072
KEN.26.5_1,KEN,38.14545874,0.09192485
KEN.26.6_1,KEN,37.68322875,0.06884218
KEN.26.7_1,KEN,37.60707235,-0.1233351
KEN.26.8_1,KEN,37.77081502,0.27875355
KEN.26.9_1,KEN,37.7183328,0.19118513
KEN.26.10_1,KEN,37.86182538,0.00452433
KEN.27.1_1,KEN,34.54070845,-0.86541561
KEN.27.2_1,KEN,34.63390788,-1.27466167
KEN.27.3_1,KEN,34.51185903,-1.17220155
KEN.27.4_1,KEN,34.14282909,-0.92087108
KEN.27.5_1,KEN,34.59498645,-0.77348745
KEN.27.6_1,KEN,34.48745066,-1.05029878
KEN.27.7_1,KEN,34.35742608,-1.08800572
KEN.27.8_1,KEN,34.44821986,-0.93589076
KEN.28.1_1,KEN,39.61420831,-4.02870419
KEN.28.2_1,KEN,39.60260215,-3.99514122
KEN.28.3_1,KEN,39.68230297,-3.97243105
KEN.28.4_1,KEN,39.6294755,-4.09636095
KEN.28.5_1,KEN,39.66318232,-4.05429632
KEN.28.6_1,KEN,39.70211134,-4.03018054
KEN.29.1_1,KEN,37.06995645,-0.93661546
KEN.29.2_1,KEN,37.01227992,-0.8768435
KEN.29.3_1,KEN,36.86376416,-0.6679939
KEN.29.4_1,KEN,36.92208964,-0.78288321
KEN.29.5_1,KEN,37.08766586,-0.71059206
KEN.29.6_1,KEN,37.18039831,-0.86786002
KEN.29.7_1,KEN,36.91095988,-0.61431076
KEN.30.1_1,KEN,36.78269593,-1.27857179
KEN.30.2_1,KEN,36.71742209,-1.28084773
KEN.30.3_1,KEN,36.91613408,-1.26715034
KEN.30.4_1,KEN,36.93677155,-1.30614948
KEN.30.5_1,KEN,36.89749947,-1.24713556
KEN.30.6_1,KEN,36.87751527,-1.3290488
KEN.30.7_1,KEN,36.88899903,-1.27112947
KEN.30.8_1,KEN,36.85704101,-1.27388826
KEN.30.9_1,KEN,37.00824378,-1.24940733
KEN.30.10_1,KEN,36.78809372,-1.3040043
KEN.30.11_1,KEN,36.80464933,-1.35448789
KEN.30.12_1,KEN,36.8680305,-1.29530115
KEN.30.13_1,KEN,36.86057014,-1.25811166
KEN.30.14_1,KEN,36.88373612,-1.20297912
KEN.30.15_1,KEN,36.87908424,-1.24405329
KEN.30.16_1,KEN,36.83466245,-1.29015185
KEN.30.17_1,KEN,36.78702127,-1.2378354
KEN.31.1_1,KEN,36.13254669,-0.21352756
KEN.31.2_1,KEN,36.26096856,-0.53675734
KEN.31.3_1,KEN,35.60021859,-0.28690724
KEN.31.4_1,KEN,35.63627956,-0.51233001
KEN.31.5_1,KEN,35.78111177,-0.33596704
KEN.31.6_1,KEN,36.39243379,-0.86402752
KEN.31.7_1,KEN,36.11404689,-0.35295374
KEN.31.8_1,KEN,36.0568619,-0.35134505
KEN.31.9_1,KEN,35.96683293,-0.48323344
KEN.31.10_1,KEN,35.99404019,-0.08833945
KEN.31.11_1,KEN,36.18560989,-0.00766037
KEN.32.1_1,KEN,34.95901639,0.05264009
KEN.32.2_1,KEN,35.09092299,0.28847425
KEN.32.3_1,KEN,35.09290895,0.19056416
KEN.32.4_1,KEN,35.02985187,0.45834561
KEN.32.5_1,KEN,35.26482992,0.12680084
KEN.32.6_1,KEN,35.24136061,-0.00673735
KEN.33.1_1,KEN,35.0743024,-0.98885251
KEN.33.2_1,KEN,34.87573188,-1.17973438
KEN.33.3_1,KEN,36.15533892,-1.15815495
KEN.33.4_1,KEN,35.86240807,-0.81300886000000006
KEN.33.5_1,KEN,35.81003585,-1.41282004
KEN.33.6_1,KEN,35.38304845,-1.3878001
KEN.34.1_1,KEN,35.02176117,-0.70970527
KEN.34.2_1,KEN,34.90211608,-0.68458184
KEN.34.3_1,KEN,34.99272668,-0.49732766
KEN.34.4_1,KEN,34.92949821,-0.57948883
KEN.35.1_1,KEN,36.59215892,-0.64003208
KEN.35.2_1,KEN,36.50673947,-0.37784984
KEN.35.3_1,KEN,36.53228469,-0.08546484
KEN.35.4_1,KEN,36.3394443,-0.08692507
KEN.35.5_1,KEN,36.3340819,-0.27275199
KEN.36.1_1,KEN,36.942752,-0.23049126
KEN.36.2_1,KEN,37.14788619,-0.38625893
KEN.36.3_1,KEN,37.08298847,-0.57182171
KEN.36.4_1,KEN,36.96665725,-0.41478106
KEN.36.5_1,KEN,36.83246851,-0.53935841
KEN.36.6_1,KEN,36.83009755,-0.45360883
KEN.37.1_1,KEN,37.47666266,1.08374973
KEN.37.2_1,KEN,36.83245956,1.68504568
KEN.37.3_1,KEN,36.63860633,1.04394811
KEN.38.1_1,KEN,34.23206936,0.06812148
KEN.38.2_1,KEN,34.13023931,-0.15691809
KEN.38.3_1,KEN,34.45257659,0.05276675
KEN.38.4_1,KEN,34.35159543,-0.24746017
KEN.38.5_1,KEN,34.22504267,0.2426427
KEN.38.6_1,KEN,34.33570138,0.19855041
KEN.39.1_1,KEN,38.33789911,-3.7198589
KEN.39.2_1,KEN,37.9575723,-3.4263164
KEN.39.3_1,KEN,38.64818389,-3.36346752
KEN.39.4_1,KEN,38.28260335,-3.28474355
KEN.40.1_1,KEN,39.24773637,-0.59765245
KEN.40.2_1,KEN,39.50260665,-1.4927445
KEN.40.3_1,KEN,39.51099271,-2.3359963
KEN.41.1_1,KEN,37.67739661,-0.33879776
KEN.41.2_1,KEN,37.94764633,-0.17414455
KEN.41.3_1,KEN,37.63278805,-0.2331193
KEN.41.4_1,KEN,38.04927399,-0.13359978
KEN.42.1_1,KEN,35.19175185,1.03012786
KEN.42.2_1,KEN,34.77289162,1.12948844
KEN.42.3_1,KEN,34.97070791,0.92595061
KEN.42.4_1,KEN,35.00301038,1.16510935
KEN.42.5_1,KEN,34.84533024,0.97778076
KEN.42.6_1,KEN,34.93242694,1.1222323299999999
KEN.43.1_1,KEN,35.14111986,3.03124638
KEN.43.2_1,KEN,35.91142138,3.17055636
KEN.43.3_1,KEN,36.25973668,1.84744807
KEN.43.4_1,KEN,35.47324038,4.219177
KEN.43.5_1,KEN,35.69998313,2.38483104
KEN.43.6_1,KEN,34.62392303,4.03946985
KEN.43.7_1,KEN,36.0419338,1.98339186
KEN.44.1_1,KEN,35.45413115,0.32521067
KEN.44.2_1,KEN,35.24028622,0.42824322
KEN.44.3_1,KEN,35.39754266,0.22055585
KEN.44.4_1,KEN,35.39715359,0.71535159
KEN.44.5_1,KEN,35.24003534,0.79508051
KEN.44.6_1,KEN,35.11260894,0.60371963
KEN.45.1_1,KEN,34.6145178,0.09168641
KEN.45.2_1,KEN,34.82001562,0.10086001
KEN.45.3_1,KEN,34.60011066,0.02781842
KEN.45.4_1,KEN,34.75533541,0.11875098
KEN.45.5_1,KEN,34.69223001,0.03913546
KEN.46.1_1,KEN,39.48791989,2.29365618
KEN.46.2_1,KEN,40.23256143,2.35634123
KEN.46.3_1,KEN,40.63948978,1.94629896
KEN.46.4_1,KEN,39.60361862,2.9348628
KEN.46.5_1,KEN,40.3579784,0.98838853
KEN.46.6_1,KEN,39.54239684,1.69373271
KEN.47.1_1,KEN,35.11224208,2.05937666
KEN.47.2_1,KEN,35.14538363,1.51271627
KEN.47.3_1,KEN,35.31091425,1.30706032
KEN.47.4_1,KEN,35.54479065,1.56747617
KEN.47.5_1,KEN,35.14585714,1.54437295
KEN.47.6_1,KEN,35.06127979,1.50493193
LBR.1.1_1,LBR,-10.84587556,6.68900336
LBR.1.2_1,LBR,-10.60187213,6.76621416
LBR.2.1_1,LBR,-10.2514456,6.94308566
LBR.2.2_1,LBR,-9.42581446,6.94154427
LBR.2.3_1,LBR,-9.39124273,6.62612571
LBR.2.4_1,LBR,-9.22506305,7.05016158
LBR.2.5_1,LBR,-9.96702662,6.83401705
LBR.2.6_1,LBR,-9.87654584,7.06663698
LBR.2.7_1,LBR,-9.63194383,6.90764639
LBR.2.8_1,LBR,-9.3930126,7.28693208
LBR.3.1_1,LBR,-10.00434717,7.55521101
LBR.3.2_1,LBR,-10.04503865,7.22395075
LBR.3.3_1,LBR,-10.43613318,7.15386646
LBR.3.4_1,LBR,-10.65462182,7.15733115
LBR.3.5_1,LBR,-10.51750361,7.65615665
LBR.4.1_1,LBR,-11.24956361,6.68279708
LBR.4.2_1,LBR,-11.18920362,6.8199375
LBR.4.3_1,LBR,-10.90864166,7.12971938
LBR.4.4_1,LBR,-10.97123255,7.32805045
LBR.4.5_1,LBR,-11.33715185,7.00061639
LBR.5.1_1,LBR,-10.15277408,6.25836309
LBR.5.2_1,LBR,-9.85878783,6.43067045
LBR.5.3_1,LBR,-9.59177599,6.27097085
LBR.5.4_1,LBR,-9.73240299,5.89924868
LBR.5.5_1,LBR,-10.26107871,6.15715958
LBR.5.6_1,LBR,-9.99145624,6.09197034
LBR.6.1_1,LBR,-8.57774392,6.07229674
LBR.6.2_1,LBR,-7.87119979,5.76043735
LBR.6.3_1,LBR,-8.15637618,6.04288348
LBR.7.1_1,LBR,-8.15794507,4.96834847
LBR.7.2_1,LBR,-7.88620292,4.62166491
LBR.7.3_1,LBR,-8.41609975,4.84562345
LBR.7.4_1,LBR,-8.13441279,4.68751546
LBR.8.1_1,LBR,-10.20007409,8.3746376
LBR.8.2_1,LBR,-10.13869289,8.02673698
LBR.8.3_1,LBR,-10.49190149,8.01596824
LBR.8.4_1,LBR,-9.57410187,7.45998564
LBR.8.5_1,LBR,-9.82418833,8.25791665
LBR.8.6_1,LBR,-9.62787114,7.91447689
LBR.9.1_1,LBR,-10.3517295,6.3766078
LBR.9.2_1,LBR,-9.88446694,6.64709046
LBR.9.3_1,LBR,-10.19982269,6.63228307
LBR.9.4_1,LBR,-10.51276894,6.2596158
LBR.10.1_1,LBR,-7.91989128,4.94012566
LBR.10.2_1,LBR,-7.68040347,4.61372469
LBR.11.1_1,LBR,-10.57027323,6.43070024
LBR.11.2_1,LBR,-10.73375052,6.31020016
LBR.11.3_1,LBR,-10.72046983,6.44050381
LBR.11.4_1,LBR,-10.46750885,6.62472273
LBR.12.1_1,LBR,-8.46101041,7.21151673
LBR.12.2_1,LBR,-8.95677364,6.98695199
LBR.12.3_1,LBR,-8.70078633,7.38265324
LBR.12.4_1,LBR,-8.81898265,6.40708308
LBR.12.5_1,LBR,-9.05680095,6.58973083
LBR.12.6_1,LBR,-8.54806512,6.94230826
LBR.13.1_1,LBR,-9.34267284,6.14996693
LBR.13.2_1,LBR,-9.41111785,5.727782
LBR.14.1_1,LBR,-8.06278408,5.34506984
LBR.14.2_1,LBR,-7.63642416,5.21550048
LBR.15.1_1,LBR,-9.18544449,5.43747466
LBR.15.2_1,LBR,-8.70598536,4.90486235
LBR.15.3_1,LBR,-9.03506105,5.04786083
LBR.15.4_1,LBR,-8.51164558,5.30785632
LBR.15.5_1,LBR,-8.95216661,5.42976267
LBR.15.6_1,LBR,-8.7820778,5.07254287
LBR.15.7_1,LBR,-8.69194115,5.51733379
MAR.1.1_1,MAR,-7.11597734,33.51522229
MAR.1.2_1,MAR,-6.54049812,32.90106414
MAR.1.3_1,MAR,-7.46223464,32.95829603
MAR.2.1_1,MAR,-8.42223683,32.85599364
MAR.2.2_1,MAR,-8.82917818,32.14853459
MAR.3.1_1,MAR,-3.99943951,33.28721622
MAR.3.2_1,MAR,-4.87827413,34.03896499
MAR.3.3_1,MAR,-4.65109903,33.77867764
MAR.3.4_1,MAR,-5.12988729,34.15196534
MAR.4.1_1,MAR,-6.18845325,34.49529365
MAR.4.2_1,MAR,-5.64635605,34.53890634
MAR.5.1_1,MAR,-7.58538419,33.51266947
MAR.5.2_1,MAR,-7.40245661,33.68316748
MAR.6.1_1,MAR,-9.51085663,28.16557168
MAR.6.2_1,MAR,-10.10152853,28.82760376
MAR.6.3_1,MAR,-10.98100379,28.05271155
MAR.6.4_1,MAR,-7.85653722,29.53904141
MAR.7.1_1,MAR,-12.23445872,27.86669859
MAR.8.1_1,MAR,-7.81732843,31.31699419
MAR.8.2_1,MAR,-8.77829889,31.29649055
MAR.8.3_1,MAR,-7.67849134,32.14917566
MAR.8.4_1,MAR,-9.43876609,31.37311044
MAR.8.5_1,MAR,-8.14114626,31.71735497
MAR.9.1_1,MAR,-5.46870791,33.70736628
MAR.9.2_1,MAR,-4.52741616,31.49261969
MAR.9.3_1,MAR,-5.20011781,33.34309049
MAR.9.4_1,MAR,-5.38428272,32.83947418
MAR.9.5_1,MAR,-5.59919528,34.0314528
MAR.10.1_1,MAR,-2.63071401,34.56626893
MAR.10.2_1,MAR,-2.52608482,32.75122867
MAR.10.3_1,MAR,-2.37688223,33.97755993
MAR.10.4_1,MAR,-3.2005879,34.97586141
MAR.10.5_1,MAR,-2.05376465,34.65428262
MAR.11.1_1,MAR,-6.27155856,33.66324516
MAR.11.2_1,MAR,-6.81855132,33.97669497
MAR.11.3_1,MAR,-6.63635316,33.98833302
MAR.11.4_1,MAR,-6.88510693,33.77931982
MAR.12.1_1,MAR,-9.54778944,30.63553923
MAR.12.2_1,MAR,-9.30138392,30.05243306
MAR.12.3_1,MAR,-9.43373049,30.34207165
MAR.12.4_1,MAR,-6.28435241,30.71625738
MAR.12.5_1,MAR,-8.39928168,30.44221687
MAR.12.6_1,MAR,-9.55026095,29.507571
MAR.12.7_1,MAR,-5.70183342,30.80120856
MAR.13.1_1,MAR,-6.53826815,31.8939061
MAR.13.2_1,MAR,-6.29959703,32.45244846
MAR.14.1_1,MAR,-5.10102932,35.0378402
MAR.14.2_1,MAR,-5.69181405,35.74106786
MAR.14.3_1,MAR,-5.8340356,35.17348584
MAR.14.4_1,MAR,-5.90212668,35.55332077
MAR.14.5_1,MAR,-5.44635176,35.54114982
MAR.15.1_1,MAR,-4.23613193,34.9439342
MAR.15.2_1,MAR,-4.78490146,34.47494195
MAR.15.3_1,MAR,-3.786238,34.24186311
MDG.1.1_1,MDG,47.42169853,-18.42098622
MDG.1.2_1,MDG,46.14807513,-18.58694923
MDG.1.3_1,MDG,46.89206544,-19.05434048
MDG.1.4_1,MDG,46.83565369,-19.72948286
MDG.2.1_1,MDG,48.9252206,-13.34348631
MDG.2.2_1,MDG,49.82496943,-14.31231837
MDG.3.1_1,MDG,46.68902686,-20.49378793
MDG.3.2_1,MDG,47.24923712,-23.29535572
MDG.3.3_1,MDG,46.5993547,-21.44278363
MDG.3.4_1,MDG,46.14592277,-22.51931383
